A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,31,1563473270541,"{""rt"": 1078, ""hit"": 639, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_639.jpg"", ""trial"": 29, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,32,1563473271726,"{""rt"": 1184, ""hit"": 2019, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_2019.jpg"", ""trial"": 30, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,33,1563473273063,"{""rt"": 1337, ""hit"": 1932, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1932.jpg"", ""trial"": 31, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,34,1563473274021,"{""rt"": 957, ""hit"": 2106, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_2106.jpg"", ""trial"": 32, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,35,1563473274941,"{""rt"": 919, ""hit"": 1056, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_1056.jpg"", ""trial"": 33, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,36,1563473275906,"{""rt"": 965, ""hit"": 2103, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_2103.jpg"", ""trial"": 34, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,37,1563473276882,"{""rt"": 975, ""hit"": 2254, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_2254.jpg"", ""trial"": 35, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,38,1563473277897,"{""rt"": 1015, ""hit"": 9, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_9.jpg"", ""trial"": 36, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,39,1563473278895,"{""rt"": 997, ""hit"": 482, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_482.jpg"", ""trial"": 37, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,40,1563473279958,"{""rt"": 1063, ""hit"": 947, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_947.jpg"", ""trial"": 38, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
A12V3KOVU7QSUC:39ZSFO5CABOU1Q8A9PWMMI8ROE6JUN,41,1563473281227,"{""rt"": 1268, ""hit"": 2075, ""imageID"": ""http://kreiman.hms.harvard.edu/mturk/mengmi/expA_GTlabel_data/trial_2075.jpg"", ""trial"": 39, ""phase"": ""TEST"", ""type"": 1, ""response"": ""a""}"
